"年","月","日","都道府県","PCR検査陽性者数","PCR検査人数","患者数（2020年3月28日からは感染者数）","現在は入院等","退院者","死亡者"
2020,4,4,"山梨",11,625,11,9,2,0
2020,4,4,"長野",11,669,11,7,4,0
2020,4,4,"岐阜",43,833,43,40,2,1
2020,4,4,"静岡",10,1006,10,7,3,0
2020,4,4,"愛知",216,2917,216,149,48,19
2020,4,4,"三重",12,598,12,8,4,0
2020,4,4,"滋賀",17,293,17,14,3,0
2020,4,4,"京都",105,1398,105,87,18,0
2020,4,4,"大阪",388,1292,388,306,80,2
2020,4,4,"兵庫",182,2805,182,119,52,11
2020,4,4,"奈良",24,364,24,16,8,0
2020,4,4,"和歌山",21,1579,21,5,15,1
2020,4,4,"鳥取",0,227,0,0,0,0
2020,4,4,"島根",0,161,0,0,0,0
2020,4,4,"岡山",10,390,10,10,0,0
2020,4,4,"広島",13,1040,13,12,1,0
2020,4,4,"山口",7,396,7,4,3,0
2020,4,4,"徳島",3,164,3,2,1,0
2020,4,4,"香川",2,344,2,2,0,0
2020,4,4,"愛媛",12,350,12,8,3,1
2020,4,4,"高知",24,482,24,12,12,0
2020,4,4,"福岡",67,1594,67,62,5,0
2020,4,4,"佐賀",6,184,6,6,0,0
2020,4,4,"長崎",8,505,8,6,2,0
2020,4,4,"熊本",16,1125,16,13,3,0
2020,4,4,"大分",31,1739,31,25,6,0
2020,4,4,"宮崎",4,346,4,2,2,0
2020,4,4,"鹿児島",3,346,3,3,0,0
2020,4,4,"沖縄",9,430,9,7,2,0
2020,4,5,"北海道",194,2296,194,56,130,8
2020,4,5,"青森",11,199,11,11,0,0
2020,4,5,"岩手",0,76,0,0,0,0
2020,4,5,"宮城",23,348,23,22,1,0
2020,4,5,"秋田",11,349,11,9,2,0
2020,4,5,"山形",10,369,10,10,0,0
2020,4,5,"福島",16,264,16,15,1,0
2020,4,5,"茨城",64,1383,64,61,1,2
2020,4,5,"栃木",14,657,14,11,3,0
2020,4,5,"群馬",26,866,26,24,1,1
2020,4,5,"埼玉",174,1550,174,147,23,4
2020,4,5,"千葉",238,876,238,205,32,1
2020,4,5,"東京",1033,4484,1033,951,52,30
2020,4,5,"神奈川",226,1100,226,188,32,6
2020,4,5,"新潟",32,1248,32,21,11,0
2020,4,5,"富山",10,198,10,10,0,0
2020,4,5,"石川",43,264,43,38,5,0
2020,4,5,"福井",51,310,51,49,0,2
2020,4,5,"山梨",13,625,13,11,2,0
2020,4,5,"長野",12,670,12,8,4,0
2020,4,5,"岐阜",50,842,50,47,2,1
2020,4,5,"静岡",10,1006,10,7,3,0
2020,4,5,"愛知",227,2917,227,159,48,20
2020,4,5,"三重",13,598,13,9,4,0
2020,4,5,"滋賀",18,293,18,15,3,0
2020,4,5,"京都",111,1405,111,93,18,0
2020,4,5,"大阪",409,1311,409,324,82,3
2020,4,5,"兵庫",195,2805,195,132,52,11
2020,4,5,"奈良",25,368,25,17,8,0
2020,4,5,"和歌山",25,1580,25,9,15,1
2020,4,5,"鳥取",0,227,0,0,0,0
2020,4,5,"島根",0,163,0,0,0,0
2020,4,5,"岡山",11,390,11,11,0,0
2020,4,5,"広島",16,1053,16,15,1,0
2020,4,5,"山口",8,409,8,5,3,0
2020,4,5,"徳島",3,164,3,2,1,0
2020,4,5,"香川",2,344,2,2,0,0
2020,4,5,"愛媛",12,350,12,8,3,1
2020,4,5,"高知",31,498,31,19,12,0
2020,4,5,"福岡",109,1595,109,103,6,0
2020,4,5,"佐賀",8,189,8,7,1,0
2020,4,5,"長崎",9,505,9,7,2,0
2020,4,5,"熊本",20,1144,20,17,3,0
2020,4,5,"大分",31,1739,31,25,6,0
2020,4,5,"宮崎",6,356,6,4,2,0
2020,4,5,"鹿児島",3,346,3,3,0,0
2020,4,5,"沖縄",9,430,9,7,2,0
2020,4,6,"北海道",194,2445,194,44,141,9
2020,4,6,"青森",11,233,11,11,0,0
2020,4,6,"岩手",0,86,0,0,0,0
2020,4,6,"宮城",26,514,26,25,1,0
2020,4,6,"秋田",11,419,11,9,2,0
2020,4,6,"山形",13,434,13,13,0,0
2020,4,6,"福島",16,328,16,15,1,0
2020,4,6,"茨城",71,1806,71,68,1,2
2020,4,6,"栃木",14,759,14,11,3,0
2020,4,6,"群馬",26,1361,26,24,1,1
2020,4,6,"埼玉",195,1647,195,168,23,4
2020,4,6,"千葉",253,1297,253,220,32,1
2020,4,6,"東京",1116,4840,1116,1034,52,30
2020,4,6,"神奈川",261,1799,261,223,32,6
2020,4,6,"新潟",32,1345,32,21,11,0
2020,4,6,"富山",11,381,11,11,0,0
2020,4,6,"石川",45,384,45,40,5,0
2020,4,6,"福井",57,335,57,54,1,2
2020,4,6,"山梨",14,749,14,12,2,0
2020,4,6,"長野",14,736,14,10,4,0
2020,4,6,"岐阜",51,966,51,48,2,1
2020,4,6,"静岡",10,1203,10,7,3,0
2020,4,6,"愛知",237,3236,237,164,52,21
2020,4,6,"三重",13,759,13,9,4,0
2020,4,6,"滋賀",18,334,18,15,3,0
2020,4,6,"京都",119,1472,119,101,18,0
2020,4,6,"大阪",429,1751,429,343,83,3
2020,4,6,"兵庫",201,3054,201,136,53,12
2020,4,6,"奈良",26,374,26,18,8,0
2020,4,6,"和歌山",27,1642,27,11,15,1
2020,4,6,"鳥取",0,242,0,0,0,0
2020,4,6,"島根",0,166,0,0,0,0
2020,4,6,"岡山",11,479,11,11,0,0
2020,4,6,"広島",16,1348,16,15,1,0
2020,4,6,"山口",12,449,12,9,3,0
2020,4,6,"徳島",3,174,3,2,1,0
2020,4,6,"香川",2,371,2,2,0,0
2020,4,6,"愛媛",14,407,14,9,4,1
2020,4,6,"高知",34,565,34,22,12,0
2020,4,6,"福岡",113,2415,113,107,6,0
2020,4,6,"佐賀",8,223,8,7,1,0
2020,4,6,"長崎",9,665,9,7,2,0
2020,4,6,"熊本",20,1420,20,17,3,0
2020,4,6,"大分",32,1843,32,24,8,0
2020,4,6,"宮崎",7,425,7,4,3,0
2020,4,6,"鹿児島",3,414,3,3,0,0
2020,4,6,"沖縄",15,480,15,13,2,0
2020,4,7,"北海道",198,2476,198,46,143,9
2020,4,7,"青森",11,249,11,11,0,0
2020,4,7,"岩手",0,104,0,0,0,0
2020,4,7,"宮城",27,609,27,26,1,0
2020,4,7,"秋田",11,443,11,9,2,0
2020,4,7,"山形",19,527,19,19,0,0
2020,4,7,"福島",24,346,24,23,1,0
2020,4,7,"茨城",77,1927,77,74,1,2
2020,4,7,"栃木",15,784,15,12,3,0
2020,4,7,"群馬",29,1380,29,27,1,1
2020,4,7,"埼玉",209,1776,209,182,23,4
2020,4,7,"千葉",284,1297,284,251,32,1
2020,4,7,"東京",1195,5111,1195,1112,52,31
2020,4,7,"神奈川",279,1996,279,237,35,7
2020,4,7,"新潟",34,1413,34,19,15,0
2020,4,7,"富山",12,435,12,12,0,0
2020,4,7,"石川",51,430,51,46,5,0
2020,4,7,"福井",57,378,57,54,1,2
2020,4,7,"山梨",19,828,19,17,2,0
2020,4,7,"長野",14,762,14,11,3,0
2020,4,7,"岐阜",51,988,51,47,3,1
2020,4,7,"静岡",10,1221,10,7,3,0
2020,4,7,"愛知",258,3295,258,185,52,21
2020,4,7,"三重",13,781,13,9,4,0
2020,4,7,"滋賀",18,379,18,15,3,0
2020,4,7,"京都",139,1683,139,121,18,0
2020,4,7,"大阪",482,1792,482,396,83,3
2020,4,7,"兵庫",216,3151,216,151,53,12
2020,4,7,"奈良",28,452,28,20,8,0
2020,4,7,"和歌山",28,1702,28,12,15,1
2020,4,7,"鳥取",0,249,0,0,0,0
2020,4,7,"島根",0,170,0,0,0,0
2020,4,7,"岡山",12,496,12,12,0,0
2020,4,7,"広島",19,1380,19,18,1,0
2020,4,7,"山口",13,455,13,10,3,0
2020,4,7,"徳島",3,193,3,2,1,0
2020,4,7,"香川",2,398,2,2,0,0
2020,4,7,"愛媛",23,418,23,18,4,1
2020,4,7,"高知",36,591,36,24,12,0
2020,4,7,"福岡",136,2718,136,129,7,0
2020,4,7,"佐賀",9,245,9,8,1,0
2020,4,7,"長崎",9,709,9,7,2,0
2020,4,7,"熊本",21,1461,21,18,3,0
2020,4,7,"大分",32,1862,32,24,8,0
2020,4,7,"宮崎",7,453,7,4,3,0
2020,4,7,"鹿児島",3,449,3,3,0,0
2020,4,7,"沖縄",27,521,27,25,2,0
2020,4,8,"北海道",208,2488,208,53,146,9
2020,4,8,"青森",12,260,12,12,0,0
2020,4,8,"岩手",0,119,0,0,0,0
2020,4,8,"宮城",34,558,34,33,1,0
2020,4,8,"秋田",11,463,11,9,2,0
2020,4,8,"山形",22,663,22,22,0,0
2020,4,8,"福島",29,412,29,28,1,0
2020,4,8,"茨城",77,1927,77,71,4,2
2020,4,8,"栃木",21,831,21,16,5,0
2020,4,8,"群馬",29,1423,29,26,2,1
2020,4,8,"埼玉",242,1839,242,215,23,4
2020,4,8,"千葉",317,1500,317,284,32,1
2020,4,8,"東京",1338,5477,1338,1251,52,35
2020,4,8,"神奈川",327,2203,327,284,37,6
2020,4,8,"新潟",37,1462,37,19,18,0
2020,4,8,"富山",14,499,14,14,0,0
2020,4,8,"石川",66,472,66,61,5,0
2020,4,8,"福井",67,407,67,64,1,2
2020,4,8,"山梨",22,887,22,20,2,0
2020,4,8,"長野",19,783,19,16,3,0
2020,4,8,"岐阜",69,1046,69,65,3,1
2020,4,8,"静岡",15,1295,15,12,3,0
2020,4,8,"愛知",278,3467,278,205,52,21
2020,4,8,"三重",13,824,13,8,5,0
2020,4,8,"滋賀",24,409,24,21,3,0
2020,4,8,"京都",149,1787,149,126,23,0
2020,4,8,"大阪",525,1792,525,403,116,6
2020,4,8,"兵庫",216,3327,216,151,53,12
2020,4,8,"奈良",30,482,30,22,8,0
2020,4,8,"和歌山",29,1756,29,13,15,1
2020,4,8,"鳥取",0,258,0,0,0,0
2020,4,8,"島根",0,185,0,0,0,0
2020,4,8,"岡山",15,534,15,15,0,0
2020,4,8,"広島",23,1486,23,22,1,0
2020,4,8,"山口",17,513,17,14,3,0
2020,4,8,"徳島",3,206,3,2,1,0
2020,4,8,"香川",3,415,3,3,0,0
2020,4,8,"愛媛",25,450,25,20,4,1
2020,4,8,"高知",37,646,37,25,12,0
2020,4,8,"福岡",161,3106,161,154,7,0
2020,4,8,"佐賀",11,271,11,10,1,0
2020,4,8,"長崎",12,813,12,10,2,0
2020,4,8,"熊本",23,1552,23,20,3,0
2020,4,8,"大分",41,1907,41,33,8,0
2020,4,8,"宮崎",12,498,12,9,3,0
2020,4,8,"鹿児島",3,483,3,3,0,0
2020,4,8,"沖縄",32,588,32,29,3,0
2020,4,9,"北海道",226,2488,226,71,145,10
2020,4,9,"青森",14,278,14,14,0,0
2020,4,9,"岩手",0,127,0,0,0,0
2020,4,9,"宮城",36,558,36,35,1,0
2020,4,9,"秋田",11,484,11,9,2,0
2020,4,9,"山形",27,663,27,27,0,0
2020,4,9,"福島",33,482,33,31,2,0
2020,4,9,"茨城",81,2140,81,75,4,2
2020,4,9,"栃木",31,871,31,26,5,0
2020,4,9,"群馬",33,1466,33,28,4,1
2020,4,9,"埼玉",271,1934,271,241,25,5
2020,4,9,"千葉",342,1500,342,306,35,1
2020,4,9,"東京",1519,5821,1519,1431,52,36
2020,4,9,"神奈川",375,2203,375,332,37,6
2020,4,9,"新潟",39,1443,39,22,17,0
2020,4,9,"富山",16,602,16,16,0,0
2020,4,9,"石川",72,494,72,67,5,0
2020,4,9,"福井",72,455,72,67,3,2
2020,4,9,"山梨",24,946,24,22,2,0
2020,4,9,"長野",21,841,21,18,3,0
2020,4,9,"岐阜",76,1110,76,70,5,1
2020,4,9,"静岡",16,1389,16,13,3,0
2020,4,9,"愛知",299,3467,299,225,53,21
2020,4,9,"三重",15,861,15,10,5,0
2020,4,9,"滋賀",26,453,26,23,3,0
2020,4,9,"京都",159,1867,159,129,29,1
2020,4,9,"大阪",589,1792,589,465,118,6
2020,4,9,"兵庫",273,3496,273,203,58,12
2020,4,9,"奈良",34,509,34,26,8,0
2020,4,9,"和歌山",32,1756,32,16,15,1
2020,4,9,"鳥取",0,277,0,0,0,0
2020,4,9,"島根",1,191,1,1,0,0
2020,4,9,"岡山",16,564,16,16,0,0
2020,4,9,"広島",25,1638,25,22,3,0
2020,4,9,"山口",17,528,17,14,3,0
2020,4,9,"徳島",3,217,3,2,1,0
2020,4,9,"香川",3,441,3,3,0,0
2020,4,9,"愛媛",26,485,26,21,4,1
2020,4,9,"高知",47,709,47,35,12,0
2020,4,9,"福岡",187,3873,187,180,7,0
2020,4,9,"佐賀",11,334,11,10,1,0
2020,4,9,"長崎",14,880,14,12,2,0
2020,4,9,"熊本",23,1639,23,19,4,0
2020,4,9,"大分",41,2035,41,31,10,0
2020,4,9,"宮崎",16,545,16,13,3,0
2020,4,9,"鹿児島",3,483,3,3,0,0
2020,4,9,"沖縄",42,619,42,39,3,0
2020,4,10,"北海道",239,2690,239,80,148,11
2020,4,10,"青森",14,313,14,11,3,0
2020,4,10,"岩手",0,136,0,0,0,0
2020,4,10,"宮城",37,660,37,36,1,0
2020,4,10,"秋田",12,491,12,7,5,0
2020,4,10,"山形",27,782,27,27,0,0
2020,4,10,"福島",36,541,36,33,3,0
2020,4,10,"茨城",82,2221,82,72,7,3
2020,4,10,"栃木",31,1003,31,26,5,0
2020,4,10,"群馬",35,1490,35,29,5,1
2020,4,10,"埼玉",325,1973,325,295,25,5
2020,4,10,"千葉",375,1691,375,336,37,2
2020,4,10,"東京",1705,6183,1705,1613,52,40
2020,4,10,"神奈川",425,2600,425,375,44,6
2020,4,10,"新潟",41,1587,41,17,24,0
2020,4,10,"富山",23,639,23,23,0,0
2020,4,10,"石川",92,562,92,87,5,0
2020,4,10,"福井",76,511,76,68,6,2
2020,4,10,"山梨",27,1013,27,25,2,0
2020,4,10,"長野",28,892,28,25,3,0
2020,4,10,"岐阜",82,1182,82,76,5,1
2020,4,10,"静岡",34,1426,34,31,3,0
2020,4,10,"愛知",313,3990,313,228,63,22
2020,4,10,"三重",15,906,15,10,5,0
2020,4,10,"滋賀",34,487,34,31,3,0
2020,4,10,"京都",168,1968,168,138,29,1
2020,4,10,"大阪",697,2133,697,570,121,6
2020,4,10,"兵庫",316,3691,316,245,59,12
2020,4,10,"奈良",37,523,37,29,8,0
2020,4,10,"和歌山",33,1877,33,17,15,1
2020,4,10,"鳥取",1,299,1,1,0,0
2020,4,10,"島根",2,205,2,2,0,0
2020,4,10,"岡山",16,595,16,15,1,0
2020,4,10,"広島",25,1714,25,22,3,0
2020,4,10,"山口",17,557,17,14,3,0
2020,4,10,"徳島",3,228,3,2,1,0
2020,4,10,"香川",4,480,4,4,0,0
2020,4,10,"愛媛",28,545,28,23,4,1
2020,4,10,"高知",52,781,52,40,12,0
2020,4,10,"福岡",224,4109,224,217,7,0
2020,4,10,"佐賀",12,356,12,11,1,0
2020,4,10,"長崎",14,933,14,12,2,0
2020,4,10,"熊本",23,1693,23,18,4,1
2020,4,10,"大分",42,2070,42,32,10,0
2020,4,10,"宮崎",16,585,16,13,3,0
2020,4,10,"鹿児島",3,523,3,3,0,0
2020,4,10,"沖縄",49,680,49,46,3,0
2020,4,11,"北海道",255,2836,255,86,158,11
2020,4,11,"青森",22,313,22,19,3,0
2020,4,11,"岩手",0,136,0,0,0,0
2020,4,11,"宮城",46,660,46,45,1,0
2020,4,11,"秋田",13,491,13,8,5,0
2020,4,11,"山形",32,782,32,32,0,0
2020,4,11,"福島",37,541,37,34,3,0
2020,4,11,"茨城",91,2221,91,80,8,3
2020,4,11,"栃木",32,1003,32,27,5,0
2020,4,11,"群馬",79,1495,79,72,5,2
2020,4,11,"埼玉",345,2216,345,315,25,5
2020,4,11,"千葉",411,1743,411,369,38,4
2020,4,11,"東京",1902,6686,1902,1810,52,40
2020,4,11,"神奈川",465,2604,465,415,44,6
2020,4,11,"新潟",41,1587,41,17,24,0
2020,4,11,"富山",23,646,23,23,0,0
2020,4,11,"石川",104,562,104,99,5,0
2020,4,11,"福井",86,515,86,78,6,2
2020,4,11,"山梨",32,1013,32,30,2,0
2020,4,11,"長野",28,899,28,25,3,0
2020,4,11,"岐阜",91,1185,91,85,5,1
2020,4,11,"静岡",39,1426,39,36,3,0
2020,4,11,"愛知",317,3990,317,255,63,22
2020,4,11,"三重",17,906,17,12,5,0
2020,4,11,"滋賀",38,487,38,35,3,0
2020,4,11,"京都",181,1968,181,147,33,1
2020,4,11,"大阪",767,2362,767,640,121,6
2020,4,11,"兵庫",358,3830,358,286,59,13
2020,4,11,"奈良",39,539,39,31,8,0
2020,4,11,"和歌山",33,1989,33,15,17,1
2020,4,11,"鳥取",1,299,1,1,0,0
2020,4,11,"島根",6,205,6,6,0,0
2020,4,11,"岡山",16,595,16,15,1,0
2020,4,11,"広島",31,1754,31,28,3,0
2020,4,11,"山口",19,557,19,16,3,0
2020,4,11,"徳島",3,228,3,0,3,0
2020,4,11,"香川",4,480,4,3,1,0
2020,4,11,"愛媛",30,545,30,25,4,1
2020,4,11,"高知",54,814,54,41,13,0
2020,4,11,"福岡",332,4137,332,325,7,0
2020,4,11,"佐賀",12,367,12,11,1,0
2020,4,11,"長崎",14,933,14,12,2,0
2020,4,11,"熊本",23,1728,23,18,4,1
2020,4,11,"大分",42,2070,42,32,10,0
2020,4,11,"宮崎",17,612,17,14,3,0
2020,4,11,"鹿児島",4,523,4,4,0,0
2020,4,11,"沖縄",49,680,49,46,3,0
2020,4,12,"北海道",267,2836,267,98,158,11
2020,4,12,"青森",22,313,22,19,3,0
2020,4,12,"岩手",0,136,0,0,0,0
2020,4,12,"宮城",52,660,52,50,2,0
2020,4,12,"秋田",15,491,15,10,5,0
2020,4,12,"山形",34,782,34,34,0,0
2020,4,12,"福島",38,541,38,35,3,0
2020,4,12,"茨城",109,2221,109,97,9,3
2020,4,12,"栃木",35,1003,35,30,5,0
2020,4,12,"群馬",90,1495,90,83,5,2
2020,4,12,"埼玉",386,2216,386,355,26,5
2020,4,12,"千葉",455,1743,455,412,39,4
2020,4,12,"東京",2068,6743,2068,1974,52,42
2020,4,12,"神奈川",478,2604,478,427,44,7
2020,4,12,"新潟",42,1587,42,18,24,0
2020,4,12,"富山",30,646,30,30,0,0
2020,4,12,"石川",113,562,113,108,5,0
2020,4,12,"福井",88,515,88,80,6,2
2020,4,12,"山梨",35,1013,35,33,2,0
2020,4,12,"長野",29,899,29,26,3,0
2020,4,12,"岐阜",105,1185,105,99,5,1
2020,4,12,"静岡",41,1426,41,38,3,0
2020,4,12,"愛知",319,3990,319,234,63,22
2020,4,12,"三重",17,906,17,8,9,0
2020,4,12,"滋賀",38,487,38,35,3,0
2020,4,12,"京都",193,1968,193,157,33,3
2020,4,12,"大阪",812,2362,812,679,127,6
2020,4,12,"兵庫",375,3830,375,303,59,13
2020,4,12,"奈良",41,539,41,33,8,0
2020,4,12,"和歌山",34,1989,34,16,17,1
2020,4,12,"鳥取",1,299,1,1,0,0
2020,4,12,"島根",7,205,7,7,0,0
2020,4,12,"岡山",16,595,16,15,1,0
2020,4,12,"広島",56,1754,56,53,3,0
2020,4,12,"山口",23,557,23,20,3,0
2020,4,12,"徳島",3,228,3,0,3,0
2020,4,12,"香川",8,480,8,7,1,0
2020,4,12,"愛媛",30,545,30,24,4,2
2020,4,12,"高知",60,814,60,46,14,0
2020,4,12,"福岡",362,4137,362,355,7,0
2020,4,12,"佐賀",13,367,13,12,1,0
2020,4,12,"長崎",14,933,14,12,2,0
2020,4,12,"熊本",28,1728,28,23,4,1
2020,4,12,"大分",42,2070,42,32,10,0
2020,4,12,"宮崎",17,612,17,14,3,0
2020,4,12,"鹿児島",4,523,4,4,0,0
2020,4,12,"沖縄",66,680,66,63,3,0
2020,4,13,"北海道",272,3257,272,100,161,11
2020,4,13,"青森",22,391,22,18,4,0
2020,4,13,"岩手",0,155,0,0,0,0
2020,4,13,"宮城",54,816,54,49,5,0
2020,4,13,"秋田",15,555,15,10,5,0
2020,4,13,"山形",35,932,35,35,0,0
2020,4,13,"福島",38,701,38,35,3,0
2020,4,13,"茨城",110,2501,110,97,10,3
2020,4,13,"栃木",36,1082,36,29,7,0
2020,4,13,"群馬",91,1717,91,84,5,2
2020,4,13,"埼玉",414,2415,414,383,26,5
2020,4,13,"千葉",474,2329,474,431,39,4
2020,4,13,"東京",2158,6993,2158,2064,52,42
2020,4,13,"神奈川",572,3116,572,505,55,12
2020,4,13,"新潟",42,1670,42,17,25,0
2020,4,13,"富山",49,910,49,48,1,0
2020,4,13,"石川",121,718,121,116,5,0
2020,4,13,"福井",92,710,92,83,7,2
2020,4,13,"山梨",35,1157,35,33,2,0
2020,4,13,"長野",34,1068,34,30,4,0
2020,4,13,"岐阜",112,1442,112,106,5,1
2020,4,13,"静岡",46,1606,46,43,3,0
2020,4,13,"愛知",328,4201,328,242,63,23
2020,4,13,"三重",17,995,17,6,11,0
2020,4,13,"滋賀",40,552,40,35,5,0
2020,4,13,"京都",205,2225,205,169,33,3
2020,4,13,"大阪",836,3073,836,683,147,6
2020,4,13,"兵庫",384,4250,384,311,59,14
2020,4,13,"奈良",44,618,44,36,8,0
2020,4,13,"和歌山",34,2092,34,16,17,1
2020,4,13,"鳥取",1,378,1,1,0,0
2020,4,13,"島根",8,366,8,8,0,0
2020,4,13,"岡山",16,669,16,15,1,0
2020,4,13,"広島",57,2091,57,54,3,0
2020,4,13,"山口",24,657,24,19,5,0
2020,4,13,"徳島",3,236,3,0,3,0
2020,4,13,"香川",16,546,16,15,1,0
2020,4,13,"愛媛",37,631,37,31,4,2
2020,4,13,"高知",60,913,60,44,16,0
2020,4,13,"福岡",373,5051,373,366,7,0
2020,4,13,"佐賀",13,405,13,12,1,0
2020,4,13,"長崎",14,1106,14,12,2,0
2020,4,13,"熊本",28,1877,28,22,5,1
2020,4,13,"大分",43,2161,43,33,10,0
2020,4,13,"宮崎",17,703,17,14,3,0
2020,4,13,"鹿児島",4,614,4,4,0,0
2020,4,13,"沖縄",72,816,72,69,3,0
2020,4,14,"北海道",279,3297,279,106,161,12
2020,4,14,"青森",22,410,22,17,5,0
2020,4,14,"岩手",0,170,0,0,0,0
2020,4,14,"宮城",64,852,64,59,5,0
2020,4,14,"秋田",16,603,16,11,5,0
2020,4,14,"山形",39,1055,39,39,0,0
2020,4,14,"福島",39,706,39,36,3,0
2020,4,14,"茨城",116,2719,116,103,10,3
2020,4,14,"栃木",38,1121,38,31,7,0
2020,4,14,"群馬",97,1787,97,90,5,2
2020,4,14,"埼玉",433,3056,433,399,27,7
2020,4,14,"千葉",490,2447,490,440,45,5
2020,4,14,"東京",2319,7084,2319,2220,52,47
2020,4,14,"神奈川",594,3306,594,525,55,14
2020,4,14,"新潟",45,1787,45,20,25,0
2020,4,14,"富山",54,956,54,53,1,0
2020,4,14,"石川",131,778,131,125,5,1
2020,4,14,"福井",92,765,92,82,8,2
2020,4,14,"山梨",36,1205,36,34,2,0
2020,4,14,"長野",35,1106,35,31,4,0
2020,4,14,"岐阜",127,1519,127,120,6,1
2020,4,14,"静岡",46,1647,46,43,3,0
2020,4,14,"愛知",338,4250,338,251,63,24
2020,4,14,"三重",19,1002,19,8,11,0
2020,4,14,"滋賀",51,599,51,46,5,0
2020,4,14,"京都",210,2275,210,173,34,3
2020,4,14,"大阪",895,3140,895,736,152,7
2020,4,14,"兵庫",403,4403,403,327,61,15
2020,4,14,"奈良",47,641,47,39,8,0
2020,4,14,"和歌山",35,2119,35,17,17,1
2020,4,14,"鳥取",1,432,1,1,0,0
2020,4,14,"島根",10,442,10,10,0,0
2020,4,14,"岡山",16,688,16,15,1,0
2020,4,14,"広島",66,2276,66,63,3,0
2020,4,14,"山口",25,738,25,20,5,0
2020,4,14,"徳島",3,248,3,0,3,0
2020,4,14,"香川",20,637,20,19,1,0
2020,4,14,"愛媛",39,653,39,33,4,2
2020,4,14,"高知",60,935,60,44,16,0
2020,4,14,"福岡",403,5195,403,371,32,0
2020,4,14,"佐賀",15,422,15,14,1,0
2020,4,14,"長崎",14,1142,14,12,2,0
2020,4,14,"熊本",29,1944,29,23,5,1
2020,4,14,"大分",43,2172,43,30,13,0
2020,4,14,"宮崎",17,733,17,14,3,0
2020,4,14,"鹿児島",4,628,4,4,0,0
2020,4,14,"沖縄",76,856,76,73,3,0
2020,4,15,"北海道",302,3473,302,128,161,13
2020,4,15,"青森",22,433,22,17,5,0
2020,4,15,"岩手",0,181,0,0,0,0
2020,4,15,"宮城",65,992,65,59,6,0
2020,4,15,"秋田",16,666,16,11,5,0
2020,4,15,"山形",45,1118,45,45,0,0
2020,4,15,"福島",40,786,40,37,3,0
2020,4,15,"茨城",119,2883,119,104,10,5
2020,4,15,"栃木",39,1167,39,32,7,0
2020,4,15,"群馬",107,1866,107,98,5,4
2020,4,15,"埼玉",479,3635,479,444,28,7
2020,4,15,"千葉",525,2688,525,475,45,5
2020,4,15,"東京",2446,7244,2446,2341,52,53
2020,4,15,"神奈川",614,3476,614,544,55,15
2020,4,15,"新潟",46,1874,46,21,25,0
2020,4,15,"富山",54,1021,54,53,1,0
2020,4,15,"石川",140,826,140,131,5,4
2020,4,15,"福井",100,865,100,90,8,2
2020,4,15,"山梨",39,1295,39,37,2,0
2020,4,15,"長野",36,1159,36,32,4,0
2020,4,15,"岐阜",128,1626,128,115,12,1
2020,4,15,"静岡",47,1790,47,44,3,0
2020,4,15,"愛知",350,4784,350,260,66,24
2020,4,15,"三重",20,1039,20,9,11,0
2020,4,15,"滋賀",52,636,52,47,5,0
2020,4,15,"京都",215,2362,215,175,37,3
2020,4,15,"大阪",969,3504,969,806,155,8
2020,4,15,"兵庫",423,4640,423,347,61,15
2020,4,15,"奈良",53,676,53,43,9,1
2020,4,15,"和歌山",37,2197,37,17,19,1
2020,4,15,"鳥取",1,446,1,1,0,0
2020,4,15,"島根",13,517,13,13,0,0
2020,4,15,"岡山",16,722,16,15,1,0
2020,4,15,"広島",67,2334,67,64,3,0
2020,4,15,"山口",28,773,28,23,5,0
2020,4,15,"徳島",3,259,3,0,3,0
2020,4,15,"香川",20,721,20,19,1,0
2020,4,15,"愛媛",40,680,40,34,4,2
2020,4,15,"高知",62,1007,62,46,16,0
2020,4,15,"福岡",433,5667,433,382,45,6
2020,4,15,"佐賀",17,451,17,16,1,0
2020,4,15,"長崎",15,1221,15,13,2,0
2020,4,15,"熊本",31,2056,31,25,5,1
2020,4,15,"大分",50,2239,50,37,13,0
2020,4,15,"宮崎",17,790,17,13,4,0
2020,4,15,"鹿児島",4,699,4,4,0,0
2020,4,15,"沖縄",86,931,86,83,3,0
2020,4,16,"北海道",336,3625,336,159,163,14
2020,4,16,"青森",22,447,22,17,5,0
2020,4,16,"岩手",0,205,0,0,0,0
2020,4,16,"宮城",75,1109,75,67,8,0
2020,4,16,"秋田",16,688,16,11,5,0
2020,4,16,"山形",50,1276,50,50,0,0
2020,4,16,"福島",49,924,49,46,3,0
2020,4,16,"茨城",123,2883,123,108,10,5
2020,4,16,"栃木",42,1233,42,34,8,0
2020,4,16,"群馬",109,1924,109,100,5,4
2020,4,16,"埼玉",535,3836,535,494,32,9
2020,4,16,"千葉",539,3006,539,482,51,6
2020,4,16,"東京",2595,7726,2595,2487,52,56
2020,4,16,"神奈川",673,3682,673,602,55,16
2020,4,16,"新潟",47,1910,47,18,29,0
2020,4,16,"富山",65,1177,65,63,2,0
2020,4,16,"石川",146,903,146,137,5,4
2020,4,16,"福井",103,918,103,93,8,2
2020,4,16,"山梨",43,1367,43,34,9,0
2020,4,16,"長野",45,1219,45,41,4,0
2020,4,16,"岐阜",132,1727,132,115,16,1
2020,4,16,"静岡",48,1867,48,43,5,0
2020,4,16,"愛知",364,5008,364,274,66,24
