"year","month","date","pref","testedPositive","peopleTested","hospitalized","serious","discharged","deaths"
2020,9,23,"山梨",180,10396,3,1,171,6
2020,9,23,"長野",303,18172,9,0,299,1
2020,9,23,"岐阜",603,21299,14,1,579,10
2020,9,23,"静岡",522,31929,16,1,505,1
2020,9,23,"愛知",5131,69800,392,14,4658,81
2020,9,23,"三重",480,11959,79,5,394,7
2020,9,23,"滋賀",481,11287,20,0,453,8
2020,9,23,"京都",1702,40149,85,1,1592,25
2020,9,23,"大阪",10205,172384,744,28,9257,195
2020,9,23,"兵庫",2615,53368,106,8,2452,57
2020,9,23,"奈良",558,19513,18,0,531,9
2020,9,23,"和歌山",238,9083,4,0,227,4
2020,9,23,"鳥取",36,5375,13,0,23,0
2020,9,23,"島根",137,5320,0,0,137,0
2020,9,23,"岡山",148,7861,1,0,146,0
2020,9,23,"広島",487,19769,20,1,464,3
2020,9,23,"山口",195,9065,9,1,184,2
2020,9,23,"徳島",147,6794,22,0,113,9
2020,9,23,"香川",93,10138,9,0,82,2
2020,9,23,"愛媛",114,4002,0,0,108,6
2020,9,23,"高知",137,3405,1,0,132,4
2020,9,23,"福岡",5006,46705,175,12,4740,91
2020,9,23,"佐賀",244,5706,2,0,244,0
2020,9,23,"長崎",236,17442,3,0,230,3
2020,9,23,"熊本",571,16092,12,0,551,8
2020,9,23,"大分",158,15659,4,0,152,2
2020,9,23,"宮崎",344,8497,2,0,342,1
2020,9,23,"鹿児島",377,17910,7,0,370,12
2020,9,23,"沖縄",2376,36832,157,8,2178,45
2020,9,24,"北海道",1996,54197,105,1,1784,107
2020,9,24,"青森",35,2329,0,0,34,1
2020,9,24,"岩手",23,3974,0,0,23,0
2020,9,24,"宮城",375,9881,67,0,306,2
2020,9,24,"秋田",53,2082,2,0,51,0
2020,9,24,"山形",78,5079,2,1,76,1
2020,9,24,"福島",232,18810,41,1,189,2
2020,9,24,"茨城",631,12228,29,5,585,17
2020,9,24,"栃木",411,28699,66,1,333,1
2020,9,24,"群馬",688,19671,124,0,541,19
2020,9,24,"埼玉",4494,135235,247,8,4147,100
2020,9,24,"千葉",3715,77280,309,8,3336,70
2020,9,24,"東京",24646,438507,2130,29,22121,395
2020,9,24,"神奈川",6509,144192,460,30,5913,136
2020,9,24,"新潟",168,14835,19,1,149,0
2020,9,24,"富山",410,11637,5,0,380,25
2020,9,24,"石川",763,12132,57,0,660,46
2020,9,24,"福井",244,9575,4,2,228,10
2020,9,24,"山梨",180,10434,3,1,171,6
2020,9,24,"長野",303,18305,7,0,301,1
2020,9,24,"岐阜",606,21729,15,1,581,10
2020,9,24,"静岡",522,32231,11,1,510,1
2020,9,24,"愛知",5145,71793,380,13,4682,83
2020,9,24,"三重",483,12042,80,4,396,7
2020,9,24,"滋賀",483,11309,17,0,458,8
2020,9,24,"京都",1705,40361,70,1,1610,25
2020,9,24,"大阪",10271,174612,610,30,9452,199
2020,9,24,"兵庫",2616,53691,97,6,2462,57
2020,9,24,"奈良",558,19714,13,0,536,9
2020,9,24,"和歌山",238,9123,3,0,228,4
2020,9,24,"鳥取",36,5386,12,0,24,0
2020,9,24,"島根",138,5334,0,0,137,0
2020,9,24,"岡山",149,7861,1,0,147,0
2020,9,24,"広島",492,19986,22,1,466,3
2020,9,24,"山口",195,9263,7,1,186,2
2020,9,24,"徳島",147,6806,21,0,114,9
2020,9,24,"香川",93,10297,8,0,83,2
2020,9,24,"愛媛",114,4021,0,0,108,6
2020,9,24,"高知",137,3406,0,0,133,4
2020,9,24,"福岡",5007,46778,160,10,4755,92
2020,9,24,"佐賀",244,5746,2,0,244,0
2020,9,24,"長崎",236,17663,3,0,230,3
2020,9,24,"熊本",572,16109,11,0,553,8
2020,9,24,"大分",158,15981,4,0,152,2
2020,9,24,"宮崎",344,8514,2,0,342,1
2020,9,24,"鹿児島",389,18115,16,0,373,12
2020,9,24,"沖縄",2382,37072,137,7,2204,45
2020,9,25,"北海道",2007,54736,97,1,1803,107
2020,9,25,"青森",35,2348,0,0,34,1
2020,9,25,"岩手",23,4057,0,0,23,0
2020,9,25,"宮城",383,9966,63,0,318,2
2020,9,25,"秋田",53,2094,2,0,51,0
2020,9,25,"山形",78,5094,2,1,76,1
2020,9,25,"福島",242,19149,45,1,195,2
2020,9,25,"茨城",632,12251,25,4,590,17
2020,9,25,"栃木",426,29076,68,1,346,1
2020,9,25,"群馬",696,20009,111,1,566,19
2020,9,25,"埼玉",4522,138988,265,7,4157,100
2020,9,25,"千葉",3746,85235,304,8,3372,70
2020,9,25,"東京",24841,444199,2013,30,22429,399
2020,9,25,"神奈川",6588,146306,532,25,5920,136
2020,9,25,"新潟",168,15002,19,0,149,0
2020,9,25,"富山",410,11651,5,0,380,25
2020,9,25,"石川",771,12314,59,0,666,46
2020,9,25,"福井",244,9620,4,2,228,10
2020,9,25,"山梨",180,10478,3,1,171,6
2020,9,25,"長野",303,18446,7,0,301,1
2020,9,25,"岐阜",611,21921,19,1,582,10
2020,9,25,"静岡",526,32717,13,1,512,1
2020,9,25,"愛知",5179,72538,369,13,4727,83
2020,9,25,"三重",484,12132,80,4,397,7
2020,9,25,"滋賀",486,11394,19,0,459,8
2020,9,25,"京都",1710,40610,67,1,1618,25
2020,9,25,"大阪",10333,176780,587,29,9536,200
2020,9,25,"兵庫",2624,54134,92,6,2475,57
2020,9,25,"奈良",560,19870,13,0,538,9
2020,9,25,"和歌山",238,9188,3,0,228,4
2020,9,25,"鳥取",36,5397,11,0,25,0
2020,9,25,"島根",140,5366,2,0,138,0
2020,9,25,"岡山",150,8110,1,0,147,0
2020,9,25,"広島",496,20198,23,1,467,3
2020,9,25,"山口",195,9322,5,1,188,2
2020,9,25,"徳島",147,6835,17,0,118,9
2020,9,25,"香川",93,10406,6,0,85,2
2020,9,25,"愛媛",114,4037,0,0,108,6
2020,9,25,"高知",137,3428,0,0,133,4
2020,9,25,"福岡",5017,47045,136,10,4786,95
2020,9,25,"佐賀",244,5796,2,0,244,0
2020,9,25,"長崎",236,17828,3,0,230,3
2020,9,25,"熊本",572,16183,9,0,555,8
2020,9,25,"大分",158,16202,3,0,153,2
2020,9,25,"宮崎",344,8534,2,0,342,1
2020,9,25,"鹿児島",400,18249,17,0,376,12
2020,9,25,"沖縄",2389,37465,135,7,2213,45
2020,9,26,"北海道",2032,55324,111,1,1814,107
2020,9,26,"青森",35,2348,0,0,34,1
2020,9,26,"岩手",23,4057,0,0,23,0
2020,9,26,"宮城",385,10041,62,0,321,2
2020,9,26,"秋田",53,2094,2,0,51,0
2020,9,26,"山形",78,5098,2,1,76,1
2020,9,26,"福島",242,19374,40,1,200,2
2020,9,26,"茨城",637,12251,29,4,591,17
2020,9,26,"栃木",427,29463,68,1,355,1
2020,9,26,"群馬",698,20052,101,1,578,19
2020,9,26,"埼玉",4547,139050,266,7,4181,100
2020,9,26,"千葉",3784,85762,320,8,3394,70
2020,9,26,"東京",25110,447385,2160,29,22550,400
2020,9,26,"神奈川",6679,146306,532,25,6011,136
2020,9,26,"新潟",170,15085,20,0,150,0
2020,9,26,"富山",412,11651,7,0,380,25
2020,9,26,"石川",773,12490,56,0,671,46
2020,9,26,"福井",244,9671,3,2,229,10
2020,9,26,"山梨",180,10478,3,1,171,6
2020,9,26,"長野",303,18446,7,0,301,1
2020,9,26,"岐阜",616,22106,24,2,582,10
2020,9,26,"静岡",526,32717,13,1,512,1
2020,9,26,"愛知",5217,73369,353,14,4781,83
2020,9,26,"三重",489,12132,76,4,404,7
2020,9,26,"滋賀",490,11544,22,0,460,8
2020,9,26,"京都",1710,40610,67,1,1618,25
2020,9,26,"大阪",10399,178425,607,30,9582,201
2020,9,26,"兵庫",2636,54556,93,7,2484,59
2020,9,26,"奈良",562,19870,15,0,538,9
2020,9,26,"和歌山",238,9220,2,0,229,4
2020,9,26,"鳥取",36,5414,7,0,29,0
2020,9,26,"島根",140,5541,2,0,137,0
2020,9,26,"岡山",152,8110,1,0,147,0
2020,9,26,"広島",506,20198,26,1,467,3
2020,9,26,"山口",196,9386,5,1,189,2
2020,9,26,"徳島",147,6849,17,0,118,9
2020,9,26,"香川",93,10449,4,0,87,2
2020,9,26,"愛媛",114,4037,0,0,108,6
2020,9,26,"高知",137,3436,0,0,133,4
2020,9,26,"福岡",5017,47045,136,10,4786,95
2020,9,26,"佐賀",245,5814,3,0,244,0
2020,9,26,"長崎",236,17938,3,0,230,3
2020,9,26,"熊本",572,16276,7,0,557,8
2020,9,26,"大分",158,16413,3,0,153,2
2020,9,26,"宮崎",344,8534,2,0,342,1
2020,9,26,"鹿児島",400,18249,17,0,376,12
2020,9,26,"沖縄",2407,37958,149,8,2216,46
2020,9,27,"北海道",2039,55872,110,0,1822,107
2020,9,27,"青森",35,2348,0,0,34,1
2020,9,27,"岩手",23,4057,0,0,23,0
2020,9,27,"宮城",389,10103,62,0,325,2
2020,9,27,"秋田",53,2094,2,0,51,0
2020,9,27,"山形",78,5102,2,1,76,1
2020,9,27,"福島",247,19682,43,1,202,2
2020,9,27,"茨城",638,12251,30,4,591,17
2020,9,27,"栃木",427,29540,68,1,359,1
2020,9,27,"群馬",699,20226,85,1,595,19
2020,9,27,"埼玉",4582,139115,280,6,4201,101
2020,9,27,"千葉",3805,86132,321,8,3414,70
2020,9,27,"東京",25254,448556,2207,29,22647,400
2020,9,27,"神奈川",6744,146306,532,25,6076,136
2020,9,27,"新潟",170,15095,19,0,151,0
2020,9,27,"富山",412,11651,5,0,382,25
2020,9,27,"石川",776,12543,53,0,676,47
2020,9,27,"福井",244,9686,2,1,229,11
2020,9,27,"山梨",180,10478,3,1,171,6
2020,9,27,"長野",305,18446,9,0,301,1
2020,9,27,"岐阜",616,22165,24,3,582,10
2020,9,27,"静岡",526,32717,13,1,512,1
2020,9,27,"愛知",5241,74009,343,14,4815,83
2020,9,27,"三重",494,12284,76,4,411,7
2020,9,27,"滋賀",495,11575,26,0,461,8
2020,9,27,"京都",1710,40610,67,1,1618,25
2020,9,27,"大阪",10447,179382,614,30,9622,201
2020,9,27,"兵庫",2658,54981,94,8,2505,59
2020,9,27,"奈良",562,19870,14,0,539,9
2020,9,27,"和歌山",240,9240,4,0,229,4
2020,9,27,"鳥取",36,5420,7,0,29,0
2020,9,27,"島根",140,5597,2,0,137,0
2020,9,27,"岡山",153,8110,1,0,147,0
2020,9,27,"広島",516,20198,37,1,467,3
2020,9,27,"山口",198,9453,6,1,190,2
2020,9,27,"徳島",147,6862,17,0,118,9
2020,9,27,"香川",93,10460,3,0,88,2
2020,9,27,"愛媛",114,4037,0,0,108,6
2020,9,27,"高知",138,3450,1,0,133,4
2020,9,27,"福岡",5023,47114,127,10,4801,95
2020,9,27,"佐賀",245,5828,2,0,245,0
2020,9,27,"長崎",236,18015,2,0,230,3
2020,9,27,"熊本",572,16327,7,0,557,8
2020,9,27,"大分",158,16435,3,0,153,2
2020,9,27,"宮崎",344,8534,2,0,342,1
2020,9,27,"鹿児島",400,18249,17,0,376,12
2020,9,27,"沖縄",2427,38138,153,8,2232,46
2020,9,28,"北海道",2058,56243,120,0,1831,107
2020,9,28,"青森",36,2378,1,0,34,1
2020,9,28,"岩手",23,4163,0,0,23,0
2020,9,28,"宮城",392,10190,54,0,336,2
2020,9,28,"秋田",53,2121,2,0,51,0
2020,9,28,"山形",78,5127,2,1,76,1
2020,9,28,"福島",251,19800,42,2,206,3
2020,9,28,"茨城",649,12424,34,4,598,17
2020,9,28,"栃木",427,29943,57,1,370,1
2020,9,28,"群馬",699,20337,85,1,595,19
2020,9,28,"埼玉",4600,140657,270,7,4229,101
2020,9,28,"千葉",3822,86970,287,7,3465,70
2020,9,28,"東京",25332,454536,2147,26,22779,406
2020,9,28,"神奈川",6760,149564,530,27,6094,136
2020,9,28,"新潟",170,15140,15,0,155,0
2020,9,28,"富山",412,11696,5,0,382,25
2020,9,28,"石川",776,12580,52,0,677,47
2020,9,28,"福井",244,9692,2,1,229,11
2020,9,28,"山梨",182,10581,4,2,172,6
2020,9,28,"長野",305,18662,5,0,305,1
2020,9,28,"岐阜",622,22211,28,3,584,10
2020,9,28,"静岡",532,33644,15,1,516,1
2020,9,28,"愛知",5290,74449,357,15,4850,83
2020,9,28,"三重",495,12325,77,3,411,7
2020,9,28,"滋賀",495,11641,24,0,463,8
2020,9,28,"京都",1731,41742,60,2,1646,25
2020,9,28,"大阪",10483,180249,565,30,9705,203
2020,9,28,"兵庫",2674,55275,105,8,2510,59
2020,9,28,"奈良",567,20290,17,0,541,9
2020,9,28,"和歌山",240,9244,4,0,229,4
2020,9,28,"鳥取",36,5428,7,0,29,0
2020,9,28,"島根",140,5652,3,0,137,0
2020,9,28,"岡山",154,8110,1,0,147,0
2020,9,28,"広島",533,20619,47,2,467,3
2020,9,28,"山口",198,9601,6,1,190,2
2020,9,28,"徳島",147,6875,12,0,123,9
2020,9,28,"香川",93,10520,3,0,88,2
2020,9,28,"愛媛",114,4049,0,0,108,6
2020,9,28,"高知",138,3459,1,0,133,4
2020,9,28,"福岡",5027,47195,117,10,4815,95
2020,9,28,"佐賀",245,5874,2,0,245,0
2020,9,28,"長崎",236,18085,2,0,231,3
2020,9,28,"熊本",572,16338,7,0,557,8
2020,9,28,"大分",158,16449,3,0,153,2
2020,9,28,"宮崎",344,8560,1,0,343,1
2020,9,28,"鹿児島",411,18752,29,0,376,12
2020,9,28,"沖縄",2441,38286,163,7,2236,46
2020,9,29,"北海道",2075,56568,126,0,1842,107
2020,9,29,"青森",36,2414,1,0,34,1
2020,9,29,"岩手",23,4168,0,0,23,0
2020,9,29,"宮城",397,10218,47,1,348,2
2020,9,29,"秋田",53,2131,0,0,53,0
2020,9,29,"山形",78,5149,2,1,76,1
2020,9,29,"福島",251,19863,39,3,209,3
2020,9,29,"茨城",652,12436,34,4,601,17
2020,9,29,"栃木",428,30149,48,1,379,1
2020,9,29,"群馬",699,20615,69,1,611,19
2020,9,29,"埼玉",4624,142930,260,7,4262,102
2020,9,29,"千葉",3862,87562,285,6,3506,71
2020,9,29,"東京",25544,460396,2181,23,22956,407
2020,9,29,"神奈川",6819,151103,515,22,6167,137
2020,9,29,"新潟",170,15290,10,0,160,0
2020,9,29,"富山",417,12090,9,0,383,25
2020,9,29,"石川",776,12853,46,0,683,47
2020,9,29,"福井",244,9734,2,1,229,11
2020,9,29,"山梨",183,10602,5,2,172,6
2020,9,29,"長野",305,18821,4,0,306,1
2020,9,29,"岐阜",623,22525,28,2,585,10
2020,9,29,"静岡",534,34154,16,1,516,2
2020,9,29,"愛知",5309,75800,349,16,4877,83
2020,9,29,"三重",502,12476,84,3,411,7
2020,9,29,"滋賀",501,11797,28,0,465,8
2020,9,29,"京都",1739,41975,64,2,1650,25
2020,9,29,"大阪",10534,182508,537,27,9784,204
2020,9,29,"兵庫",2684,55781,103,8,2522,59
2020,9,29,"奈良",568,20292,18,0,541,9
2020,9,29,"和歌山",241,9256,5,0,229,4
2020,9,29,"鳥取",36,5453,6,0,30,0
2020,9,29,"島根",140,5734,3,0,137,0
2020,9,29,"岡山",154,8110,1,0,147,0
2020,9,29,"広島",548,20707,61,2,469,3
2020,9,29,"山口",201,9714,9,1,190,2
2020,9,29,"徳島",147,6884,9,0,126,9
2020,9,29,"香川",93,10637,3,0,88,2
2020,9,29,"愛媛",114,4060,0,0,108,6
2020,9,29,"高知",138,3463,1,0,133,4
2020,9,29,"福岡",5028,130848,95,10,4837,96
2020,9,29,"佐賀",245,5935,2,0,245,0
2020,9,29,"長崎",236,18248,2,0,231,3
2020,9,29,"熊本",573,16349,6,0,559,8
2020,9,29,"大分",158,16725,3,0,153,2
2020,9,29,"宮崎",344,8572,1,0,343,1
2020,9,29,"鹿児島",415,18871,34,0,378,12
2020,9,29,"沖縄",2460,38566,170,7,2248,46
2020,9,30,"北海道",2091,57010,136,0,1848,107
2020,9,30,"青森",36,2435,1,0,34,1
2020,9,30,"岩手",23,4220,0,0,23,0
2020,9,30,"宮城",399,10302,38,1,359,2
2020,9,30,"秋田",53,2140,0,0,53,0
2020,9,30,"山形",78,5164,2,1,76,1
2020,9,30,"福島",253,20207,37,3,213,3
2020,9,30,"茨城",657,12474,37,4,603,17
2020,9,30,"栃木",431,30351,47,1,382,1
2020,9,30,"群馬",701,21170,53,2,627,19
2020,9,30,"埼玉",4652,143932,264,7,4286,102
2020,9,30,"千葉",3896,88135,271,9,3554,71
2020,9,30,"東京",25738,465732,2183,21,23147,408
2020,9,30,"神奈川",6898,153017,494,20,6266,138
2020,9,30,"新潟",170,15405,9,0,161,0
2020,9,30,"富山",418,12250,9,1,383,26
2020,9,30,"石川",776,13003,43,0,686,47
2020,9,30,"福井",244,9765,2,1,229,11
2020,9,30,"山梨",186,10658,8,2,172,6
2020,9,30,"長野",306,18932,5,0,306,1
2020,9,30,"岐阜",626,22761,31,2,585,10
2020,9,30,"静岡",538,34354,20,1,516,2
2020,9,30,"愛知",5337,76727,350,17,4903,84
2020,9,30,"三重",503,12619,83,3,413,7
2020,9,30,"滋賀",502,11903,28,0,466,8
2020,9,30,"京都",1747,42536,59,3,1663,25
2020,9,30,"大阪",10593,184635,526,27,9853,206
2020,9,30,"兵庫",2704,56262,101,8,2544,59
2020,9,30,"奈良",569,20591,15,0,545,9
2020,9,30,"和歌山",242,9284,6,0,229,4
2020,9,30,"鳥取",36,5472,5,0,31,0
2020,9,30,"島根",140,5767,3,0,137,0
2020,9,30,"岡山",157,8110,1,0,147,0
2020,9,30,"広島",563,20858,76,2,470,3
2020,9,30,"山口",202,9786,9,1,191,2
2020,9,30,"徳島",148,6908,9,0,126,9
2020,9,30,"香川",93,10671,3,0,88,2
2020,9,30,"愛媛",114,4075,0,0,108,6
2020,9,30,"高知",138,3475,1,0,133,4
2020,9,30,"福岡",5032,131947,93,9,4842,97
2020,9,30,"佐賀",245,6005,1,0,246,0
2020,9,30,"長崎",236,18408,1,0,231,3
2020,9,30,"熊本",574,16403,7,0,559,8
2020,9,30,"大分",158,16873,3,0,153,2
2020,9,30,"宮崎",344,8582,1,0,343,1
2020,9,30,"鹿児島",415,18986,34,0,378,12
2020,9,30,"沖縄",2486,39038,193,5,2251,46
2020,10,1,"北海道",2107,57520,138,0,1862,107
2020,10,1,"青森",36,2449,1,0,34,1
2020,10,1,"岩手",23,4265,0,0,23,0
2020,10,1,"宮城",406,10404,37,1,367,2
2020,10,1,"秋田",53,2144,0,0,53,0
2020,10,1,"山形",78,5169,2,0,76,1
2020,10,1,"福島",253,20459,36,3,214,3
2020,10,1,"茨城",659,12578,36,4,606,17
2020,10,1,"栃木",432,30456,47,0,383,1
2020,10,1,"群馬",706,22543,38,2,644,19
2020,10,1,"埼玉",4685,144451,285,6,4298,102
2020,10,1,"千葉",3934,89202,283,9,3580,71
2020,10,1,"東京",25973,471039,2134,22,23430,409
2020,10,1,"神奈川",6975,155100,509,19,6328,138
2020,10,1,"新潟",170,15512,8,0,162,0
2020,10,1,"富山",419,12282,10,1,383,26
2020,10,1,"石川",777,13092,39,0,691,47
2020,10,1,"福井",244,9809,1,0,230,11
2020,10,1,"山梨",190,10704,12,2,172,6
2020,10,1,"長野",310,19045,8,0,307,1
2020,10,1,"岐阜",627,22940,29,2,588,10
2020,10,1,"静岡",548,34596,28,1,518,2
2020,10,1,"愛知",5363,77400,353,15,4924,86
2020,10,1,"三重",509,12619,84,3,418,7
2020,10,1,"滋賀",503,11937,27,0,468,8
2020,10,1,"京都",1762,42808,68,3,1669,25
2020,10,1,"大阪",10669,186464,513,24,9939,209
2020,10,1,"兵庫",2717,56736,107,9,2551,59
2020,10,1,"奈良",574,20737,17,0,548,9
2020,10,1,"和歌山",242,9310,6,0,229,4
2020,10,1,"鳥取",36,5481,5,0,31,0
2020,10,1,"島根",140,5792,1,0,139,0
2020,10,1,"岡山",157,8110,8,0,149,0
2020,10,1,"広島",577,20946,85,2,479,3
2020,10,1,"山口",201,9864,8,1,191,2
2020,10,1,"徳島",148,6921,8,0,128,9
2020,10,1,"香川",93,10787,3,0,88,2
2020,10,1,"愛媛",114,4087,0,0,108,6
2020,10,1,"高知",138,3486,1,0,133,4
2020,10,1,"福岡",5040,132965,87,7,4855,98
2020,10,1,"佐賀",245,6075,1,0,246,0
2020,10,1,"長崎",236,18531,3,0,232,3
2020,10,1,"熊本",578,16494,8,0,559,8
2020,10,1,"大分",158,17019,3,0,153,2
2020,10,1,"宮崎",344,8593,1,0,343,1
2020,10,1,"鹿児島",422,19127,38,0,379,12
2020,10,1,"沖縄",2516,39290,204,9,2270,46
2020,10,2,"北海道",2126,58133,138,0,1881,107
2020,10,2,"青森",37,2458,2,0,34,1
2020,10,2,"岩手",23,4282,0,0,23,0
2020,10,2,"宮城",413,10472,41,1,370,2
2020,10,2,"秋田",53,2145,0,0,53,0
2020,10,2,"山形",78,5184,1,0,77,1
2020,10,2,"福島",263,20652,42,3,218,3
2020,10,2,"茨城",668,12623,44,4,606,18
2020,10,2,"栃木",433,30880,38,0,394,1
2020,10,2,"群馬",719,22752,40,2,660,19
2020,10,2,"埼玉",4715,144550,279,5,4334,102
2020,10,2,"千葉",3968,95756,292,10,3604,72
2020,10,2,"東京",26169,476584,2051,22,23709,409
2020,10,2,"神奈川",7040,156859,526,16,6374,140
2020,10,2,"新潟",170,15617,6,0,164,0
2020,10,2,"富山",421,12509,11,1,384,26
2020,10,2,"石川",777,13336,38,0,692,47
2020,10,2,"福井",244,9834,1,0,230,11
2020,10,2,"山梨",193,10748,14,1,173,6
2020,10,2,"長野",311,19157,9,0,307,1
2020,10,2,"岐阜",627,23106,24,2,593,10
2020,10,2,"静岡",551,34985,29,1,520,2
2020,10,2,"愛知",5384,78040,346,15,4952,86
2020,10,2,"三重",523,12619,95,3,420,7
2020,10,2,"滋賀",503,12016,25,0,470,8
2020,10,2,"京都",1767,43228,67,3,1674,26
2020,10,2,"大阪",10719,188237,488,24,10008,215
2020,10,2,"兵庫",2738,57170,114,9,2565,59
2020,10,2,"奈良",575,20885,17,0,549,9
2020,10,2,"和歌山",242,9331,4,0,231,4
2020,10,2,"鳥取",36,5488,5,0,31,0
2020,10,2,"島根",140,5808,1,0,139,0
2020,10,2,"岡山",157,8110,8,0,149,0
2020,10,2,"広島",587,21121,94,0,482,3
2020,10,2,"山口",201,9915,7,1,192,2
2020,10,2,"徳島",148,6944,7,0,129,9
2020,10,2,"香川",93,10851,3,0,88,2
2020,10,2,"愛媛",114,4099,0,0,108,6
2020,10,2,"高知",138,3493,1,0,133,4
2020,10,2,"福岡",5043,134321,86,7,4859,99
2020,10,2,"佐賀",245,6130,1,0,246,0
2020,10,2,"長崎",238,18768,1,0,232,3
2020,10,2,"熊本",579,16645,11,0,559,8
2020,10,2,"大分",158,17153,3,0,153,2
2020,10,2,"宮崎",344,8601,1,0,343,1
2020,10,2,"鹿児島",422,19261,38,0,379,12
2020,10,2,"沖縄",2541,39901,226,7,2273,46
2020,10,3,"北海道",2141,58835,135,0,1899,107
2020,10,3,"青森",37,2458,2,0,34,1
2020,10,3,"岩手",23,4282,0,0,23,0
2020,10,3,"宮城",418,10599,44,1,372,2
2020,10,3,"秋田",53,2145,0,0,53,0
2020,10,3,"山形",78,5186,1,0,77,1
2020,10,3,"福島",263,20871,39,3,221,3
2020,10,3,"茨城",671,12623,45,4,609,17
2020,10,3,"栃木",435,31515,38,0,396,1
2020,10,3,"群馬",725,22789,42,2,664,19
2020,10,3,"埼玉",4765,145483,316,5,4347,102
2020,10,3,"千葉",4010,96201,309,10,3629,72
2020,10,3,"東京",26375,479915,2066,25,23898,411
2020,10,3,"神奈川",7099,156859,526,16,6430,143
2020,10,3,"新潟",170,15645,6,0,164,0
2020,10,3,"富山",422,12509,11,1,385,26
2020,10,3,"石川",777,13505,36,0,694,47
2020,10,3,"福井",244,9869,0,0,231,11
2020,10,3,"山梨",193,10748,14,1,173,6
2020,10,3,"長野",312,19157,10,0,307,1
2020,10,3,"岐阜",627,23106,24,2,593,10
2020,10,3,"静岡",551,34985,29,1,520,2
2020,10,3,"愛知",5403,78742,333,13,4984,86
2020,10,3,"三重",525,13034,69,3,449,7
2020,10,3,"滋賀",503,12139,20,0,475,8
2020,10,3,"京都",1767,43228,67,3,1674,26
2020,10,3,"大阪",10770,189667,498,22,10047,217
2020,10,3,"兵庫",2767,57586,129,8,2579,59
2020,10,3,"奈良",580,20885,22,0,549,9
2020,10,3,"和歌山",242,9347,4,0,231,4
2020,10,3,"鳥取",36,5493,5,0,31,0
2020,10,3,"島根",140,5820,1,0,140,0
2020,10,3,"岡山",158,8110,8,0,149,0
2020,10,3,"広島",597,21121,97,0,486,3
2020,10,3,"山口",201,10005,6,1,193,2
2020,10,3,"徳島",148,6961,7,0,129,9
2020,10,3,"香川",93,10886,3,0,88,2
2020,10,3,"愛媛",114,4099,0,0,108,6
2020,10,3,"高知",138,3497,1,0,133,4
2020,10,3,"福岡",5054,135250,74,6,4881,99
2020,10,3,"佐賀",246,6154,2,0,246,0
2020,10,3,"長崎",238,18873,1,0,232,3
2020,10,3,"熊本",588,16721,13,0,559,8
2020,10,3,"大分",158,17294,2,0,154,2
2020,10,3,"宮崎",344,8601,1,0,343,1
2020,10,3,"鹿児島",422,19261,38,0,379,12
2020,10,3,"沖縄",2569,40378,219,6,2307,47
2020,10,4,"北海道",2159,59459,136,0,1916,107
2020,10,4,"青森",37,2458,2,0,34,1
2020,10,4,"岩手",23,4282,1,0,23,0
2020,10,4,"宮城",425,10803,47,1,376,2
2020,10,4,"秋田",58,2145,0,0,53,0
2020,10,4,"山形",78,5195,1,0,77,1
2020,10,4,"福島",267,21106,42,3,221,4
2020,10,4,"茨城",676,12623,46,4,613,17
2020,10,4,"栃木",437,31518,38,0,396,1
2020,10,4,"群馬",728,22851,42,2,664,19
2020,10,4,"埼玉",4800,145670,334,5,4364,102
2020,10,4,"千葉",4047,96680,329,9,3646,72
2020,10,4,"東京",26483,481299,2109,26,23963,411
2020,10,4,"神奈川",7136,156859,526,16,6467,143
2020,10,4,"新潟",170,15659,4,0,166,0
2020,10,4,"富山",422,12509,11,1,385,26
2020,10,4,"石川",777,13530,34,0,696,47
2020,10,4,"福井",244,9872,0,0,231,11
2020,10,4,"山梨",193,10748,14,1,173,6
2020,10,4,"長野",313,19157,11,0,307,1
2020,10,4,"岐阜",630,23270,25,2,595,10
2020,10,4,"静岡",551,34985,29,1,520,2
2020,10,4,"愛知",5419,79108,309,13,5024,86
2020,10,4,"三重",527,13267,60,2,460,7
2020,10,4,"滋賀",505,12148,22,0,475,8
2020,10,4,"京都",1767,43228,67,3,1674,26
2020,10,4,"大阪",10809,190440,511,22,10072,218
2020,10,4,"兵庫",2783,58020,123,7,2601,59
2020,10,4,"奈良",581,20885,22,0,550,9
2020,10,4,"和歌山",242,9372,4,0,231,4
2020,10,4,"鳥取",36,5493,5,0,31,0
2020,10,4,"島根",140,5820,1,0,140,0
2020,10,4,"岡山",158,8110,8,0,149,0
2020,10,4,"広島",603,21121,106,0,491,3
2020,10,4,"山口",201,10079,6,1,193,2
2020,10,4,"徳島",149,6980,7,0,131,9
2020,10,4,"香川",93,10931,3,0,88,2
2020,10,4,"愛媛",115,4119,1,0,108,6
2020,10,4,"高知",138,3508,1,0,133,4
2020,10,4,"福岡",5054,135726,74,6,4881,99
2020,10,4,"佐賀",246,6156,2,0,246,0
2020,10,4,"長崎",238,18928,1,0,232,3
2020,10,4,"熊本",607,16764,17,0,560,8
2020,10,4,"大分",158,17315,2,0,154,2
2020,10,4,"宮崎",344,8601,1,0,343,1
2020,10,4,"鹿児島",428,19261,38,0,379,12
2020,10,4,"沖縄",2588,40691,228,6,2317,47
2020,10,5,"北海道",2181,59856,148,0,1926,107
2020,10,5,"青森",37,2504,2,0,34,1
2020,10,5,"岩手",24,4388,1,0,23,0
